TIME,TIMECORR,PDCSAP_FLUX,PDCSAP_FLUX_ERR
2063.328618,0.004849039,38640.77,7.1738749
2063.34905,0.00484759,38644.746,7.1744089
2063.369482,0.004846142,38617.031,7.1755137
2063.389914,0.004844693,38635.508,7.175745
2063.410347,0.004843243,38641.664,7.1761632
2063.430779,0.004841793,38633.352,7.174376
2063.451211,0.004840342,38610.512,7.1735659
2063.471643,0.004838891,38629.816,7.174634
2063.492075,0.00483744,38610.316,7.1718521
2063.512507,0.004835988,38607.898,7.171556
2063.532939,0.004834536,38600.551,7.170753
2063.553372,0.004833083,38586.816,7.1689868
2063.573804,0.00483163,38622.723,7.1726446
2063.594236,0.004830176,38615.094,7.1731906
2063.614668,0.004828722,38620.465,7.1717248
2063.6351,0.004827268,38606.094,7.169003
2063.655532,0.004825813,38611.2855,
2063.675964,0.004824358,38616.477,7.1524777
2063.696397,0.004822902,38606.539,7.1528773
2063.716829,0.004821445,38638.328,7.1551695
2063.737261,0.004819989,38622.922,7.1557775
2063.757693,0.004818532,38643.309,7.1610398
2063.778125,0.004817074,38632.582,7.1603236
2063.798557,0.004815616,38613.117,7.1592631
2063.81899,0.004814158,38601.02,7.1582956
2063.839422,0.004812699,38626.293,7.164753
2063.859854,0.004811239,38590.625,7.1622839
2063.880286,0.00480978,38593.434,7.1639171
2063.900718,0.004808319,38595.695,7.164135
2063.92115,0.004806859,38612.672,7.162838
2063.941582,0.004805398,38637.211,7.1671257
2063.962014,0.004803936,38657.188,7.1686449
2063.982447,0.004802474,38607.652,7.1662664
2064.002879,0.004801012,38597.219,7.1674447
2064.023311,0.004799549,38576.273,7.1706405
2064.043743,0.004798086,38603.691,7.1728754
2064.064175,0.004796622,38586.961,7.1704211
2064.084607,0.004795158,38593.391,7.1728859
2064.105039,0.004793693,38579.297,7.1740212
2064.125472,0.004792228,38570.996,7.1734552
2064.145904,0.004790763,38536.15425,
2064.166336,0.004789297,38501.3125,
2064.186768,0.004787831,38466.47075,
2064.2072,0.004786364,38431.629,4.0266891
2064.227632,0.004784897,38519.2385,
2064.248064,0.004783429,38606.848,4.435081
2064.268496,0.004781961,38724.32,4.4743452
2064.288929,0.004780492,38891.129,4.2520504
2064.309361,0.004779023,38845.285,4.3510737
2064.329793,0.004777554,38816.37577,
2064.350225,0.004776084,38787.46654,
2064.370657,0.004774614,38758.55731,
2064.391089,0.004773143,38729.64808,
2064.411521,0.004771672,38700.73885,
2064.431954,0.0047702,38671.82962,
2064.452386,0.004768728,38642.92038,
2064.472818,0.004767256,38614.01115,
2064.49325,0.004765783,38585.10192,
2064.513682,0.00476431,38556.19269,
2064.534114,0.004762836,38527.28346,
2064.554546,0.004761362,38498.37423,
2064.574979,0.004759887,38469.465,7.1699705
2064.595411,0.004758412,38469.891,7.16927
2064.615843,0.004756936,38490.074,7.1704669
2064.636275,0.004755461,38497.605,7.1700706
2064.656707,0.004753984,38475.215,7.1708965
2064.677139,,38466.99325,
2064.697571,,38458.7715,
2064.718003,,38450.54975,
2064.738435,0.004748074,38442.328,7.165482
2064.758868,0.004746596,38474.887,7.1670732
2064.7793,0.004745117,38466.055,7.1665602
2064.799732,0.004743638,38489.289,7.1693287
2064.820164,0.004742158,38436.594,7.1670232
2064.840596,0.004740677,38449.703,7.1649055
2064.861028,0.004739197,38417.543,7.161386
2064.88146,0.004737716,38402.754,
2064.901893,0.004736234,38387.965,7.1543489
2064.922325,0.004734752,38369.34,7.1529088
2064.942757,0.00473327,38351.219,7.1537709
2064.963189,0.004731787,38344.84,7.1557465
2064.983621,0.004730303,38352.598,7.1560326
2065.004053,0.00472882,38342.832,7.1584277
2065.024485,0.004727336,38328.727,7.1544342
2065.044917,0.004725851,38316,7.1579695
2065.065349,0.004724366,38341.816,7.1574998
2065.085782,0.004722881,38329.137,7.1612697
2065.106214,0.004721395,38311.469,7.1589746
2065.126646,0.004719908,38328.449,7.1573644
2065.147078,0.004718421,38306.777,7.1608677
2065.16751,0.004716935,38303.023,7.1599722
2065.187942,0.004715447,38287.195,7.1609545
2065.208374,0.004713959,38269.75,7.1580577
2065.228806,0.00471247,38278.301,7.1581311
2065.249238,0.004710982,38269.477,7.1566224
2065.269671,0.004709492,38269.031,7.1562877
2065.290103,0.004708002,38292.684,7.1618347
2065.310535,0.004706512,38254.863,7.1582727
2065.330967,0.004705022,38233.656,7.1578803
2065.351399,0.004703531,38216.758,7.1587129
2065.371831,0.004702039,38227.516,7.1584449
2065.392263,0.004700548,38211.816,7.1593957
2065.412695,0.004699055,38212.984,7.1596608
2065.433128,0.004697562,38208.113,7.1592751
2065.45356,0.004696069,38168.816,7.1570406
2065.473992,0.004694575,38204.043,7.158258
2065.494424,0.004693082,38200.43,7.1577477
2065.514856,0.004691587,38159.285,7.1557794
2065.535288,0.004690092,38142.566,7.1551118
2065.55572,0.004688597,38156.449,7.1551456
2065.576152,0.004687101,38148.57,7.1529179
2065.596584,0.004685605,38137.945,7.1509151
2065.617016,0.004684108,38127.0235,
2065.637449,0.004682611,38116.102,7.1380134
2065.657881,0.004681114,38109.051,7.1395898
2065.678313,0.004679616,38080.383,7.1416502
2065.698745,0.004678118,38071.824,7.1422162
2065.719177,0.004676619,38086.027,7.1420407
2065.739609,0.00467512,38097.66,7.1424789
2065.760041,0.00467362,38095.953,7.1424651
2065.780473,0.00467212,38095.492,7.1414914
2065.800905,0.00467062,38093.656,7.142241
2065.821338,0.004669119,38059.852,7.1420636
2065.84177,0.004667618,38054.273,7.1431456
2065.862202,0.004666116,38059.543,7.1426387
2065.882634,0.004664614,38085.621,7.1475496
2065.903066,0.004663112,38080.527,7.1495156
2065.923498,0.004661608,38050.633,7.1477065
2065.94393,0.004660105,38059.82,7.1490088
2065.964362,0.004658601,38036.387,7.1490464
2065.984794,0.004657097,38019.398,7.1497102
2066.005226,0.004655593,38019.734,7.1484556
2066.025658,0.004654087,38031.883,7.1502924
2066.046091,0.004652582,38013.559,7.1494417
2066.066523,0.004651076,38018.824,7.150775
2066.086955,0.004649569,38028.051,7.15171
2066.107387,0.004648063,38033.2675,
2066.127819,0.004646556,38038.484,7.1512942
2066.148251,0.004645048,38016.695,7.1513014
2066.168683,0.00464354,38009.16,7.1492834
2066.189115,0.004642031,38031.012,7.1520224
2066.209547,0.004640522,38013.961,7.1502838
2066.229979,0.004639013,38026.605,7.1502976
2066.250412,0.004637504,38014.098,7.1492476
2066.270844,0.004635993,38006.871,7.1482701
2066.291276,0.004634483,38057.957,7.151999
2066.311708,0.004632972,38037.656,7.1502962
2066.33214,0.00463146,38040.496,7.1485891
2066.352572,0.004629948,38020.0605,
2066.373004,0.004628436,37999.625,7.1442885
2066.393436,0.004626923,38002.363,7.1448684
2066.413868,0.00462541,38027.59,7.1470752
2066.4343,0.004623897,38052.359,7.1484809
2066.454733,0.004622383,38057.531,7.1478143
2066.475165,0.004620868,38043.641,7.146925
2066.495597,0.004619353,38041.973,7.1467772
2066.516029,0.004617839,38048.863,7.1470451
2066.536461,0.004616323,38061.098,7.147789
2066.556893,0.004614807,38066.496,7.1508212
2066.577325,0.00461329,38063.77,7.1498079
2066.597757,0.004611773,38067.918,7.15201
2066.618189,0.004610256,38055.938,7.1514153
2066.638621,0.004608738,38064.555,7.1514649
2066.659053,0.00460722,38062.734,7.1514125
2066.679485,0.004605702,38071.074,7.1523132
2066.699918,0.004604183,38094.676,7.1529808
2066.72035,0.004602663,38103.57,7.1523552
2066.740782,0.004601143,38116.902,7.1492343
2066.761214,0.004599623,38122.891,7.1502867
2066.781646,0.004598103,38170.449,7.1494946
2066.802078,0.004596582,38165.457,7.1506381
2066.82251,0.00459506,38162.855,7.1506567
2066.842942,0.004593538,38149.8905,
2066.863374,0.004592016,38136.926,7.1411119
2066.883806,0.004590493,38142.836,7.1474271
2066.904238,0.00458897,38142.277,7.1472716
2066.924671,0.004587446,38155.141,7.1507101
2066.945102,0.004585922,38142.527,7.1511936
2066.965534,0.004584398,38136.867,7.1528149
2066.985967,0.004582873,38147.297,7.1524653
2067.006399,0.004581348,38156.043,7.1543994
2067.026831,0.004579822,38130.035,7.1540489
2067.047263,0.004578296,38164.82,7.1533041
2067.067695,0.00457677,38120.344,7.15591
2067.088127,0.004575243,38147.23,7.1560731
2067.108559,0.004573715,38163.832,7.1550899
2067.128991,0.004572188,38165.605,7.1551371
2067.149423,0.004570659,38152.535,7.1552806
2067.169855,0.004569131,38133.98,7.1557808
2067.190287,0.004567602,38099.504,7.1494293
2067.21072,0.004566072,38152.238,7.1504102
2067.231152,0.004564543,38158.797,7.1524687
2067.251584,0.004563013,38157.449,7.1524358
2067.272016,0.004561482,38164.469,7.1519418
2067.292448,0.004559951,38182.246,7.1503139
2067.31288,0.004558419,38161.605,7.1449909
2067.333312,0.004556887,38158.318,
2067.353744,0.004555355,38155.031,7.1513124
2067.374176,0.004553822,38170.625,7.1515608
2067.394608,0.004552289,38137.523,7.152492
2067.41504,0.004550756,38150.812,7.1547327
2067.435472,0.004549222,38177.41,7.1530604
2067.455904,0.004547688,38133.164,7.1526051
2067.476336,0.004546153,38145.148,7.1552153
2067.496769,0.004544618,38143.539,7.1544619
2067.517201,0.004543082,38169.406,7.1575375
2067.537633,0.004541546,38145.195,7.1581111
2067.558065,0.004540009,38171.324,7.1590261
2067.578497,0.004538473,38157.078,7.1560411
2067.598929,0.004536936,38178.996,7.154942
2067.619361,0.004535398,38191.5,7.15589
2067.639793,0.00453386,38267.121,7.1584268
2067.660225,0.004532321,38270.262,7.1591797
2067.680657,0.004530782,38225.766,7.1553473
2067.701089,0.004529243,38195.582,7.152133
2067.721521,0.004527703,38192.352,7.1501088
2067.741953,0.004526163,38201.934,7.1503243
2067.762385,0.004524623,38223.121,7.1492362
2067.782817,0.004523082,38218.828,7.146874
2067.80325,0.00452154,38226.652,7.14013
2067.823681,0.004519999,38222.6895,
2067.844114,0.004518457,38218.727,7.1519814
2067.864546,0.004516914,38222.102,7.1499376
2067.884978,0.004515371,38219.328,7.1545224
2067.90541,0.004513828,38218.934,7.1560259
2067.925842,0.004512284,38212.371,7.1579599
2067.946274,0.004510739,38208.066,7.1558547
2067.966706,0.004509195,38225.191,7.160634
2067.987138,0.00450765,38215.637,7.1587882
2068.00757,0.004506105,38223.992,7.1579213
2068.028002,0.004504559,38228.027,7.1567883
2068.048434,0.004503012,38233.059,7.1586256
2068.068866,0.004501466,38234.883,
2068.089298,0.004499919,38236.707,
2068.10973,0.004498371,38238.531,7.144321
2068.130162,0.004496823,38251.668,7.1450472
2068.150595,0.004495275,38294.113,7.1503611
2068.171026,0.004493726,38272.574,7.1460886
2068.191459,0.004492177,38279.445,7.1511903
2068.211891,0.004490627,38296.754,7.1518073
2068.232323,0.004489078,38269.121,7.1516881
2068.252755,0.004487528,38271.258,7.151021
2068.273187,0.004485977,38273.801,7.1505051
2068.293619,0.004484425,38291.773,7.1555142
2068.314051,0.004482874,38302.523,7.1551418
2068.334483,0.004481322,38306.859,7.1564145
2068.354915,0.00447977,38289.977,7.1566501
2068.375347,0.004478217,38305.418,7.1575623
2068.395779,0.004476664,38275.457,7.1587648
2068.416211,0.00447511,38288.762,7.1574149
2068.436643,0.004473556,38300.859,7.1578465
2068.457075,0.004472002,38296.508,7.1603661
2068.477507,0.004470447,38308.121,7.1613345
2068.497939,0.004468892,38305.395,7.1611929
2068.518371,0.004467336,38303.199,7.1612158
2068.538803,0.00446578,38311.719,7.1636252
2068.559235,0.004464224,38338.82,7.1635818
2068.579668,0.004462667,38350.473,7.1636834
2068.600099,0.00446111,38339.918,7.1639314
2068.620532,0.004459552,38390.617,7.1636028
2068.640964,0.004457994,38394.297,7.1654644
2068.661396,0.004456436,38390.438,7.1661186
2068.681828,0.004454877,38416.688,7.1659412
2068.70226,0.004453318,38433.125,7.1661658
2068.722692,0.004451758,38426.488,7.1646223
2068.743124,0.004450198,38427.234,7.1637325
2068.763556,0.004448637,38414.707,7.1625743
2068.783988,0.004447077,38422.992,7.1608286
2068.80442,0.004445516,38405.961,
2068.824852,0.004443954,38388.93,7.152864
2068.845284,0.004442392,38402.777,7.154531
2068.865716,0.004440829,38417.066,7.1560097
2068.886148,0.004439266,38449.551,7.1593213
2068.90658,0.004437703,38414.992,7.1607013
2068.927012,0.004436139,38413.191,7.1630692
2068.947444,0.004434576,38462.172,7.1652408
2068.967876,0.004433011,38463.375,7.1669536
2068.988308,0.004431446,38447.246,7.1659617
2069.00874,0.004429881,38451.281,7.1662917
2069.029172,0.004428315,38462.082,7.168335
2069.049605,0.004426749,38450.211,7.1671491
2069.070036,0.004425183,38459.5,7.1682777
2069.090469,0.004423616,38469.836,7.1692767
2069.110901,0.004422049,38468.887,7.1694584
2069.131333,0.004420481,38473.004,7.1702542
2069.151765,0.004418913,38472.102,7.1703029
2069.172197,0.004417344,38497.891,7.1713214
2069.192629,0.004415776,38480.832,7.1691737
2069.213061,0.004414206,38479.113,7.1698503
2069.233493,0.004412637,38479.918,7.1702752
2069.253925,0.004411067,38481.766,7.1696873
2069.274357,0.004409496,38477.367,7.1723714
2069.294789,0.004407926,38536.4235,
2069.315221,0.004406354,38595.48,7.1759968
2069.335653,0.004404783,38556.633,7.1748509
2069.356085,0.004403211,38542.281,7.1747794
2069.376517,0.004401638,38511.223,7.1734962
2069.396949,0.004400065,38498.469,7.1740136
2069.417381,0.004398492,38499.852,7.1713519
2069.437813,0.004396919,38492.715,7.1688571
2069.458245,0.004395344,38528.98,7.1701407
2069.478677,0.00439377,38500.676,7.1698833
2069.499109,0.004392195,38504.395,7.1699643
2069.519541,0.00439062,38528.734,7.1693258
2069.539973,0.004389044,38522.576,
2069.560405,0.004387469,38516.418,7.168407
2069.580837,0.004385892,38520.199,7.1699276
2069.601269,0.004384315,38546.633,7.1738749
2069.621701,0.004382738,38554.672,7.1717529
2069.642133,0.00438116,38559.871,7.1725783
2069.662565,0.004379583,38559.027,7.1724052
2069.682997,0.004378004,38594.273,7.1737022
2069.703429,0.004376425,38611.945,7.1774793
2069.723862,0.004374846,38622.547,7.1748948
2069.744294,0.004373266,38606.625,7.1762624
2069.764725,0.004371687,38630.086,7.1767263
2069.785158,0.004370106,38608.992,7.1752758
2069.80559,0.004368525,38629.871,7.1759458
2069.826022,0.004366945,38554.074,
2069.846454,0.004365363,38478.277,7.1651416
2069.866886,0.004363781,38584.367,7.1694617
2069.887318,0.004362199,38593.086,7.1685662
2069.90775,0.004360616,38614.16,7.168808
2069.928182,0.004359033,38621.449,7.1615157
2069.948614,0.004357449,38631.703,7.1571679
2069.969046,0.004355866,38610.688,7.149189
2069.989478,0.004354281,38638.805,7.1329927
2070.00991,0.004352696,38668.539,7.1280832
2070.030342,0.004351111,38662.41133,
2070.050774,0.004349526,38656.28367,
2070.071206,0.00434794,38650.156,7.1698403
2070.091638,0.004346354,38637.922,7.1729603
2070.11207,0.004344767,38655.914,7.171967
2070.132502,0.00434318,38660.441,7.1731415
2070.152934,0.004341593,38691.602,7.1736598
2070.173366,0.004340005,38698.148,7.1746249
2070.193798,0.004338417,38673.461,7.1744514
2070.21423,0.004336828,38672.73,7.1802669
2070.234662,0.004335239,38676.969,7.1780782
2070.255094,0.00433365,38676.48,7.1794052
2070.275526,0.00433206,38717.578,7.1800513
2070.295958,0.00433047,38732.891,7.1847029
2070.31639,0.00432888,38734.5,7.1851101
2070.336822,0.004327288,38739.766,7.1846952
2070.357254,0.004325697,38734.098,7.1841412
2070.377686,0.004324106,38716.746,7.1828008
2070.398118,0.004322513,38704.812,7.1832385
2070.41855,0.004320921,38718.102,7.1810737
2070.438982,0.004319328,38751.465,7.1834264
2070.459414,0.004317734,38696.863,7.1814709
2070.479846,0.004316141,38720.191,7.1769915
2070.500278,0.004314547,38733.371,7.174737
2070.52071,0.004312953,38725.197,
2070.541142,0.004311358,38717.023,7.176115
2070.561574,0.004309762,38720.355,7.1760864
2070.582006,0.004308167,38725.871,7.1802311
2070.602438,0.004306571,38729.562,7.1795368
2070.62287,0.004304974,38713.059,7.1811252
2070.643302,0.004303378,38742.805,7.1793599
2070.663734,0.00430178,38746.379,7.1791706
2070.684166,0.004300183,38746.711,7.1792583
2070.704598,0.004298585,38732.461,7.1801448
2070.72503,0.004296987,38734.734,7.1795959
2070.745462,0.004295388,38747.152,7.1793332
2070.765894,0.004293789,38741.703,7.1782141
2070.786326,0.00429219,38736.688,7.182189
2070.806758,0.00429059,38779.688,7.1809754
2070.82719,0.00428899,38734.121,7.1814008
2070.847622,0.004287389,38747.664,7.1812868
2070.868054,0.004285788,38707.855,7.1799145
2070.888486,0.004284186,38683.348,7.1730027
2070.908918,0.004282585,38683.945,7.172895
2070.92935,0.004280983,38673.629,7.1746364
2070.949782,0.00427938,38674.945,7.1658559
2070.970214,0.004277777,38658.746,7.1660109
2070.990646,0.004276174,38686.895,7.1568947
2071.011078,0.00427457,38674.084,
2071.03151,0.004272966,38661.273,7.1778641
2071.051942,0.004271362,38680.59,7.1803937
2071.072374,0.004269756,38674.41,7.1808848
2071.092806,0.004268151,38676.211,7.1795254
2071.113238,0.004266546,38617.77,7.1778212
2071.13367,0.00426494,38632.457,7.1767845
2071.154102,0.004263334,38628.301,7.1770682
2071.174534,0.004261727,38634.043,7.1768394
2071.194966,0.00426012,38624.438,7.1776142
2071.215398,0.004258512,38613.902,7.1716943
2071.23583,0.004256904,38646.355,7.1713138
2071.256262,0.004255296,38616.9195,
2071.276694,0.004253687,38587.484,7.1642098
2071.297126,0.004252078,38555.043,7.1646347
2071.317558,0.004250468,38607.805,7.1701446
2071.33799,0.004248858,38591.27,7.169879
2071.358422,0.004247248,38579.621,7.170455
2071.378854,0.004245638,38566.969,7.1715693
2071.399286,0.004244027,38566.059,7.1692204
2071.419718,0.004242416,38518.645,7.1699958
2071.44015,0.004240804,38599.672,7.1749101
2071.460582,0.004239192,38609.59,7.1751494
2071.481014,0.004237579,38554.305,7.1714654
2071.501446,0.004235966,38532.559,7.1700592
2071.521878,0.004234353,38519.57,7.1711278
2071.54231,0.004232739,38517.418,7.1715274
2071.562742,0.004231125,38494.402,7.1708302
2071.583174,0.004229511,38520.176,7.1710362
2071.603606,0.004227896,38517.773,7.1697402
2071.624038,0.004226281,38528.047,7.1715965
2071.64447,0.004224665,38485.594,7.1677656
2071.664902,0.00422305,38500.02,7.1689916
2071.685334,0.004221433,38515.836,7.1633258
2071.705766,0.004219817,38420.969,7.1628976
2071.726198,0.004218199,38371.605,7.1538782
2071.74663,0.004216582,38362.805,7.1563029
2071.767062,0.004214964,38382.031,7.1570945
2071.787494,0.004213346,38410.266,7.1578417
2071.807926,0.004211728,38417.82,7.1555967
2071.828358,0.004210108,38429.82,7.1609616
2071.84879,0.004208489,38385.754,7.1585379
2071.869222,0.004206869,38382.746,7.1545568
2071.889654,0.004205249,38390.988,7.1558876
2071.910086,0.004203629,38359.699,7.1571383
2071.930518,0.004202008,38375.445,7.1524873
2071.95095,0.004200387,38404.16,7.144702
2071.971382,0.004198765,38375.473,7.1343369
2071.991814,0.004197143,38382.28933,
2072.012246,0.004195521,38389.10567,
2072.032678,0.004193898,38395.922,7.1582789
2072.05311,0.004192275,38347.613,7.1561999
2072.073542,0.004190652,38360.168,7.1548114
2072.093974,0.004189028,38355.641,7.1518507
2072.114406,0.004187404,38324.379,7.1542516
2072.134838,0.004185779,38345.668,7.1553268
2072.15527,0.004184154,38336.922,7.1560559
2072.175701,0.004182529,38340.484,7.1559877
2072.196133,0.004180903,38311.695,7.1571426
2072.216565,0.004179277,38335.641,7.1592793
2072.236998,0.004177651,38312.391,7.1594596
2072.257429,0.004176024,38328.062,7.1589532
2072.277861,0.004174397,38310.117,7.1568751
2072.298293,0.004172769,38338.578,7.1583071
2072.318725,0.004171141,38305.898,7.1542077
2072.339157,0.004169513,38280.516,7.1564069
2072.359589,0.004167884,38283.422,7.1534295
2072.380021,0.004166255,38265.996,7.150445
2072.400453,0.004164625,38250.297,7.1495237
2072.420885,0.004162996,38237.789,7.1415005
2072.441317,0.004161366,38281.207,7.1475902
2072.461749,0.004159735,38283.504,7.1401505
2072.482181,0.004158104,38266.176,
2072.502613,0.004156473,38248.848,7.1521425
2072.523045,0.004154841,38239.059,7.1488848
2072.543477,0.004153209,38252.234,7.1529441
2072.563909,0.004151577,38249.555,7.1534734
2072.584341,0.004149944,38232.133,7.1541686
2072.604773,0.004148311,38239.801,7.1522484
2072.625205,0.004146677,38216.48,7.1505532
2072.645637,0.004145043,38194.875,7.1504812
2072.666069,0.004143409,38203.051,7.150578
2072.686501,0.004141774,38169.078,7.1480532
2072.706933,0.004140139,38170.836,7.1462603
2072.727365,0.004138504,38172.3205,
2072.747797,0.004136868,38173.805,7.1391644
2072.768229,0.004135232,38192.25,7.1416593
2072.788661,0.004133596,38238.602,7.1442261
2072.809093,0.004131959,38203.312,7.1448922
2072.829525,0.004130322,38152.664,7.142499
2072.849957,0.004128684,38143.684,7.1453767
2072.870389,0.004127046,38126.836,7.1472917
2072.890821,0.004125407,38147.195,7.1461945
2072.911252,0.004123769,38157.766,7.1502948
2072.931684,0.00412213,38146.156,7.1502037
2072.952116,0.00412049,38133.371,7.1502843
2072.972548,0.00411885,38136.719,7.14994
2072.99298,0.00411721,38157.086,7.1512742
2073.013412,0.00411557,38146.492,7.1499891
2073.033844,0.004113929,38125.523,7.1484685
2073.054276,0.004112287,38128.066,7.148829
2073.074708,0.004110646,38120.352,7.1440921
2073.09514,0.004109004,38142.754,7.1457543
2073.115572,0.004107361,38110.285,7.1452231
2073.136004,0.004105719,38120.871,7.1437111
2073.156436,0.004104075,38072.383,7.1421742
2073.176868,0.004102432,38106.633,7.1413589
2073.1973,0.004100788,38102.258,7.1436563
2073.217732,0.004099144,38122.8265,
2073.238164,0.004097499,38143.395,7.1466293
2073.258596,0.004095854,38090.59,7.1468163
2073.279028,0.004094209,38118.324,7.1460266
2073.29946,0.004092563,38113.379,7.1471786
2073.319892,0.004090917,38084.559,7.1462135
2073.340324,0.004089271,38118.469,7.1457429
2073.360756,0.004087624,38030.273,7.1401744
2073.381188,0.004085977,38042.961,7.1397586
2073.401619,0.00408433,38111.121,7.1470914
2073.422051,0.004082682,38106.789,7.1505823
2073.442483,0.004081034,38119.781,7.147119
2073.462915,0.004079385,38120.836,7.1464767
2073.483347,0.004077736,38121.375,7.1431766
2073.503779,0.004076086,38169.574,7.1490731
2073.524211,0.004074437,38159.324,7.145813
2073.544643,0.004072787,38122.719,7.1410255
2073.565075,0.004071136,38077.699,7.1221771
2073.585507,0.004069486,38187.949,7.1423798
2073.605939,0.004067834,38134.512,7.133893
2073.626371,0.004066183,38123.152,7.1301227
2073.646803,0.004064531,38143.586,7.1254468
2073.667235,0.004062879,38144.289,7.1217508
2073.687667,0.004061226,38143.594,7.1137867
2073.708099,0.004059573,38155.348,
2073.728531,0.00405792,38167.102,7.1411829
2073.748963,0.004056266,38164.777,7.1414785
2073.769395,0.004054612,38156.895,7.1426182
2073.789827,0.004052958,38140.285,7.142664
2073.810258,0.004051303,38144.867,7.1425605
2073.830691,0.004049648,38141.969,7.1441507
2073.851122,0.004047993,38162.684,7.1474471
2073.871555,0.004046337,38176.164,7.1444993
2073.891986,0.00404468,38172.426,7.1470923
2073.912418,0.004043024,38212.871,7.1459794
