TIME,TIMECORR,PDCSAP_FLUX,PDCSAP_FLUX_ERR
2063.001402,0.004571033,79653.141,8.6069727
2063.021834,0.004569495,79571.398,8.599473
2063.042266,0.004567956,79476.773,8.5955276
2063.062698,0.004566417,79435.852,8.5957785
2063.08313,0.004564878,79411.703,8.5933437
2063.103563,0.004563338,79407.82,8.5955639
2063.123995,0.004561797,79311.719,8.5858164
2063.144427,0.004560257,79280.914,8.5841665
2063.164859,0.004558716,79202.75,8.5815725
2063.185291,0.004557174,79158.773,8.5800304
2063.205723,0.004555632,79143.195,8.5816803
2063.226155,0.00455409,79109.945,8.5814266
2063.246587,0.004552547,79101.125,8.5814199
2063.267019,0.004551004,79100.109,8.5836277
2063.287451,0.00454946,79094.883,8.5801973
2063.307883,0.004547916,79119.773,8.5784063
2063.328315,0.004546372,79306.82,8.5887938
2063.348747,0.004544827,79192.594,8.5858669
2063.369179,0.004543282,79163.742,8.584321
2063.389611,0.004541736,79121.43,8.5815659
2063.410043,0.00454019,79108.547,8.5768461
2063.430475,0.004538644,79095.688,8.5767221
2063.450907,0.004537097,79043.703,8.5755796
2063.47134,0.00453555,78990.617,8.5704145
2063.491772,0.004534002,78947.734,8.5695133
2063.512204,0.004532454,78942.656,8.5671625
2063.532636,0.004530905,78926.602,8.5710764
2063.553068,0.004529356,78904.438,8.5675192
2063.5735,0.004527807,78792.414,8.5639915
2063.593932,0.004526258,78715.195,8.5601673
2063.614364,0.004524707,78703.125,8.5565968
2063.634796,0.004523157,78711.289,8.5574503
2063.655228,0.004521606,78815.781,
2063.67566,0.004520055,78920.273,8.5676718
2063.696092,0.004518503,78895.992,8.5651217
2063.716524,0.004516951,79052.812,8.5713243
2063.736956,0.004515398,79004.391,8.5701075
2063.757388,0.004513845,78979.117,8.5673008
2063.77782,0.004512292,78981.672,8.5670033
2063.798252,0.004510738,78938.391,8.5729418
2063.818685,0.004509184,78868.539,8.5661373
2063.839116,0.00450763,78848.438,8.5648823
2063.859549,0.004506074,78804.383,8.5633764
2063.879981,0.004504519,78788.812,8.5629206
2063.900413,0.004502963,78740.328,8.5612011
2063.920845,0.004501407,78665.281,8.5606775
2063.941277,0.004499851,78602.023,8.5565233
2063.961709,0.004498294,78673.398,8.5639696
2063.982141,0.004496736,78644.109,8.5637598
2064.002573,0.004495178,78542.523,8.5558825
2064.023005,0.00449362,78474.141,8.5582008
2064.043437,0.004492062,78378.445,8.5532207
2064.063869,0.004490503,78317.484,8.5530586
2064.084301,0.004488943,78292.961,8.5513868
2064.104733,0.004487383,78271.992,8.5488081
2064.125165,0.004485823,77814.5195,
2064.145597,0.004484263,77357.047,
2064.166029,0.004482701,76899.5745,
2064.186461,0.00448114,76442.102,3.7958925
2064.206893,0.004479578,76494.281,3.8929651
2064.227325,0.004478016,76496.1365,
2064.247757,0.004476454,76497.992,4.0815825
2064.268189,0.00447489,76523.25,4.1569247
2064.288621,0.004473327,76434.203,4.1516314
2064.309054,0.004471763,76445.484,4.155623
2064.329486,0.004470199,76437.43,4.0889807
2064.349918,0.004468634,76407.688,3.8985238
2064.37035,0.004467069,76509.35418,
2064.390782,0.004465504,76611.02036,
2064.411214,0.004463938,76712.68655,
2064.431646,0.004462372,76814.35273,
2064.452078,0.004460805,76916.01891,
2064.47251,0.004459238,77017.68509,
2064.492942,0.004457671,77119.35127,
2064.513374,0.004456103,77221.01745,
2064.533806,0.004454535,77322.68364,
2064.554238,0.004452966,77424.34982,
2064.57467,0.004451397,77526.016,8.5176067
2064.595102,0.004449828,77562.703,8.5183592
2064.615534,0.004448258,77552.734,8.51682
2064.635966,0.004446688,77548.766,8.5119343
2064.656398,0.004445117,77455.164,8.5103025
2064.67683,,77412.6405,
2064.697262,,77370.117,
2064.717694,,77327.5935,
2064.738126,0.004438831,77285.07,8.5029984
2064.758558,0.004437258,77205.805,8.50422
2064.77899,0.004435685,77162.953,8.4993973
2064.799422,0.004434112,77017.805,8.4872532
2064.819854,0.004432538,76973.109,8.4920397
2064.840286,0.004430963,76945.523,8.4896612
2064.860718,0.004429389,76867.305,8.4863119
2064.88115,0.004427814,76911.4415,
2064.901583,0.004426238,76955.578,8.4979677
2064.922015,0.004424662,76970.172,8.4962406
2064.942447,0.004423087,76927.914,8.4967928
2064.962879,0.00442151,76908.734,8.4939995
2064.983311,0.004419933,76903.719,8.4913301
2065.003743,0.004418355,76937.188,8.4949331
2065.024175,0.004416778,76886.094,8.4933062
2065.044607,0.0044152,76845.391,8.4886646
2065.065039,0.004413621,76795.789,8.4879894
2065.085471,0.004412042,76734.516,8.4835701
2065.105903,0.004410462,76673.555,8.4846296
2065.126335,0.004408883,76633.727,8.4799051
2065.146767,0.004407303,76588.406,8.478754
2065.167199,0.004405722,76533.898,8.477047
2065.187631,0.004404142,76460.922,8.4742336
2065.208063,0.00440256,76451.617,8.4740286
2065.228495,0.004400978,76373.898,8.4696512
2065.248927,0.004399396,76273.32,8.4678478
2065.269359,0.004397814,76185.227,8.4612255
2065.289791,0.004396231,76095.883,8.457551
2065.310223,0.004394648,76067.852,8.4580507
2065.330655,0.004393064,76002.641,8.4542713
2065.351087,0.00439148,76009.695,8.458787
2065.371519,0.004389895,75992.125,8.4558058
2065.391951,0.00438831,76018.531,8.4580164
2065.412383,0.004386725,76061.562,8.4565392
2065.432815,0.00438514,76087.164,8.4584589
2065.453247,0.004383554,76154.5,8.4623117
2065.473679,0.004381967,76068.742,8.4568062
2065.494111,0.00438038,76052.219,8.4571161
2065.514543,0.004378793,76012.695,8.4547358
2065.534975,0.004377205,75931.086,8.4507542
2065.555407,0.004375617,75971.688,8.4472361
2065.575839,0.004374029,75821.469,8.4377747
2065.596271,0.00437244,75773.602,8.440485
2065.616703,0.004370851,75788.477,
2065.637135,0.004369262,75803.352,8.4462328
2065.657567,0.004367672,75728.695,8.4447546
2065.677999,0.004366081,75646.875,8.4440498
2065.698431,0.004364491,75554.281,8.4394684
2065.718863,0.0043629,75509.422,8.4354315
2065.739295,0.004361308,75476.719,8.4357347
2065.759727,0.004359716,75470.68,8.4377785
2065.780159,0.004358124,75466.742,8.4367027
2065.800591,0.004356531,75519,8.4397526
2065.821023,0.004354938,75493.766,8.4374113
2065.841455,0.004353345,75504.656,8.4389391
2065.861887,0.004351751,75459.188,8.4358473
2065.882319,0.004350157,75444.195,8.4342403
2065.902751,0.004348562,75380.625,8.4312592
2065.923183,0.004346967,75356.281,8.4307995
2065.943615,0.004345372,75354.75,8.4286108
2065.964047,0.004343776,75291.922,8.4236469
2065.984479,0.00434218,75259.891,8.428113
2066.004911,0.004340583,75188.188,8.4219894
2066.025343,0.004338986,75127.188,8.4159431
2066.045775,0.004337389,75061.703,8.4144936
2066.066207,0.004335791,74985.93,8.4098186
2066.08664,0.004334193,74909.422,8.405818
2066.107071,0.004332595,74909.1565,
2066.127503,0.004330996,74908.891,8.4157715
2066.147935,0.004329396,74855.328,8.4092703
2066.168367,0.004327797,74947.016,8.4122248
2066.188799,0.004326197,74862.695,8.4096527
2066.209231,0.004324596,74843.781,8.4067612
2066.229663,0.004322995,74841.789,8.4078665
2066.250095,0.004321394,74805.516,8.4080791
2066.270527,0.004319793,74797.859,8.4065447
2066.290959,0.004318191,74810.688,8.4015121
2066.311391,0.004316588,74789.266,8.4023695
2066.331824,0.004314986,74762.047,8.4017124
2066.352255,0.004313383,74946.5665,
2066.372687,0.004311779,75131.086,8.4206696
2066.39312,0.004310175,74932.555,8.4127998
2066.413551,0.004308571,74878.047,8.4118814
2066.433983,0.004306966,74871.891,8.4101124
2066.454416,0.004305361,74779.109,8.4066706
2066.474847,0.004303756,74739.805,8.4052048
2066.495279,0.00430215,74717.438,8.4041891
2066.515712,0.004300544,74727.727,8.4064226
2066.536143,0.004298938,74714.391,8.4066534
2066.556576,0.004297331,74669.07,8.4050674
2066.577007,0.004295723,74609.07,8.398139
2066.597439,0.004294116,74652.141,8.4046268
2066.617871,0.004292507,74656.492,8.405282
2066.638303,0.004290899,74644.312,8.4022474
2066.658735,0.00428929,74646.875,8.403266
2066.679167,0.004287681,74680.398,8.4022446
2066.699599,0.004286071,74638.188,8.3972416
2066.720031,0.004284461,74615.977,8.3962288
2066.740463,0.004282851,74592.172,8.3893042
2066.760895,0.00428124,74589.805,8.3935661
2066.781327,0.004279629,74554.398,8.3899298
2066.801759,0.004278017,74606.195,8.3940067
2066.822191,0.004276406,74539.805,8.3912716
2066.842623,0.004274793,74628.879,
2066.863055,0.00427318,74717.953,8.4051285
2066.883487,0.004271567,74648.422,8.4018307
2066.903919,0.004269954,74614.203,8.4009724
2066.924351,0.00426834,74542.164,8.3965826
2066.944783,0.004266726,74559.844,8.4003258
2066.965215,0.004265111,74522.281,8.3965588
2066.985647,0.004263496,74471.602,8.3979692
2067.006079,0.004261881,74429.305,8.3939142
2067.026511,0.004260265,74431.031,8.3925447
2067.046943,0.004258649,74449.102,8.3941727
2067.067375,0.004257033,74481.195,8.3974752
2067.087807,0.004255416,74521.156,8.3970432
2067.108239,0.004253799,74542.695,8.3944263
2067.128671,0.004252181,74558.125,8.3948345
2067.149103,0.004250563,74515.93,8.3953209
2067.169535,0.004248945,74480.758,8.3938656
2067.189967,0.004247326,74463.445,8.3912201
2067.210399,0.004245707,74466.406,8.3901815
2067.230831,0.004244087,74475.531,8.3853426
2067.251263,0.004242468,74469.203,8.3895721
2067.271695,0.004240847,74410.688,8.3859587
2067.292127,0.004239227,74377.664,8.3812294
2067.312559,0.004237606,74387.344,8.3810987
2067.332991,0.004235984,74470.0705,
2067.353423,0.004234362,74552.797,8.4028044
2067.373855,0.00423274,74542.289,8.3974209
2067.394287,0.004231118,74543.898,8.4003687
2067.414719,0.004229495,74511.43,8.3969631
2067.435151,0.004227872,74527.984,8.3985777
2067.455583,0.004226248,74593.148,8.3985348
2067.476015,0.004224624,74596.18,8.3993635
2067.496447,0.004223,74614.227,8.4051533
2067.516879,0.004221375,74570.836,8.4010592
2067.537311,0.00421975,74622.758,8.4015255
2067.557743,0.004218124,74630.039,8.4030104
2067.578175,0.004216499,74627.562,8.3984632
2067.598607,0.004214872,74651.094,8.3972883
2067.619039,0.004213246,74640.117,8.3972359
2067.639471,0.004211619,74645.398,8.398756
2067.659903,0.004209991,74643.383,8.3943062
2067.680335,0.004208364,74695.727,8.3961039
2067.700767,0.004206735,74631.906,8.3914499
2067.721199,0.004205107,74603.227,8.3926945
2067.741631,0.004203478,74559.648,8.3912077
2067.762063,0.004201849,74517.344,8.3870354
2067.782494,0.004200219,74492.094,8.3808031
2067.802927,0.004198589,74430.609,8.3722391
2067.823358,0.004196959,74578.6795,
2067.84379,0.004195328,74726.75,8.4065256
2067.864222,0.004193697,74716.344,8.4107084
2067.884654,0.004192065,74676.133,8.4068174
2067.905086,0.004190434,74702.922,8.4085073
2067.925518,0.004188802,74773.477,8.4112978
2067.94595,0.004187169,74779.93,8.4107666
2067.966382,0.004185536,74806.844,8.409482
2067.986814,0.004183902,74899.211,8.4141169
2068.007246,0.004182269,74831.188,8.4073277
2068.027678,0.004180635,74832.164,8.4066668
2068.04811,0.004179,74819.781,8.4077978
2068.068542,0.004177365,74898.23667,
2068.088974,0.00417573,74976.69233,
2068.109406,0.004174095,75055.148,8.4156837
2068.129838,0.004172459,75010.578,8.416069
2068.15027,0.004170822,75049.391,8.4181652
2068.170702,0.004169186,75182.062,8.4284353
2068.191134,0.004167549,75102.914,8.4265146
2068.211566,0.004165912,74994.648,8.4192915
2068.231998,0.004164273,74949.648,8.4205971
2068.25243,0.004162636,74926.508,8.4179974
2068.272862,0.004160997,74910.914,8.4184818
2068.293294,0.004159358,74924.156,8.417347
2068.313726,0.004157719,74928.188,8.4149418
2068.334158,0.004156079,74947.219,8.4171772
2068.35459,0.004154439,75058.469,8.4192991
2068.375022,0.004152799,75046.203,8.4223633
2068.395454,0.004151158,75097.43,8.4229937
2068.415885,0.004149517,75128.328,8.4242153
2068.436318,0.004147876,75108.062,8.4255924
2068.456749,0.004146234,75158.93,8.4263735
2068.477181,0.004144592,75131.734,8.4257402
2068.497613,0.004142949,75158.047,8.4255924
2068.518045,0.004141306,75132.602,8.4229736
2068.538477,0.004139663,75085.211,8.4211273
2068.558909,0.004138019,75084.523,8.4258146
2068.579341,0.004136375,75068.508,8.4239435
2068.599773,0.004134731,75056.016,8.4161921
2068.620205,0.004133086,75044.453,8.4194212
2068.640637,0.004131441,75023.82,8.4207172
2068.661069,0.004129795,74997.789,8.4186802
2068.681501,0.004128149,74984.703,8.4146309
2068.701933,0.004126503,74928.375,8.4087296
2068.722365,0.004124857,74960.586,8.4141788
2068.742797,0.00412321,75009.297,8.4123316
2068.763229,0.004121562,75012.805,8.4162569
2068.783661,0.004119914,75094.945,8.4168205
2068.804093,0.004118267,75316.2735,
2068.824525,0.004116618,75537.602,8.4413023
2068.844957,0.00411497,75439.875,8.440074
2068.865389,0.00411332,75356.375,8.4335585
2068.885821,0.004111671,75323.375,8.4301586
2068.906253,0.004110021,75333.766,8.4337883
2068.926684,0.004108371,75321.312,8.4346743
2068.947116,0.00410672,75300.32,8.4336014
2068.967548,0.004105069,75252.273,8.4336224
2068.98798,0.004103418,75178.5,8.4275742
2069.008412,0.004101766,75099.461,8.4243803
2069.028844,0.004100114,75087.438,8.4266453
2069.049276,0.004098462,75059.375,8.4237986
2069.069708,0.004096809,75070.289,8.4270458
2069.09014,0.004095156,75066.43,8.425354
2069.110572,0.004093503,75074.547,8.4263792
2069.131004,0.004091849,75113.398,8.4251242
2069.151436,0.004090195,75175.398,8.425313
2069.171868,0.00408854,75220.961,8.4307528
2069.1923,0.004086885,75344.023,8.4293318
2069.212732,0.00408523,75371.094,8.4303341
2069.233164,0.004083574,75363.352,8.4312963
2069.253596,0.004081918,75431.742,8.4315987
2069.274028,0.004080262,75527.938,8.4330368
2069.294459,0.004078605,75512.973,
2069.314892,0.004076948,75498.008,8.4391031
2069.335323,0.00407529,75451.469,8.4383411
2069.355755,0.004073632,75429.625,8.4346142
2069.376187,0.004071974,75349.203,8.4367294
2069.396619,0.004070316,75344.312,8.4346046
2069.417051,0.004068657,75226.109,8.4267626
2069.437483,0.004066998,75178.078,8.4265099
2069.457915,0.004065338,75137.133,8.424551
2069.478347,0.004063678,75151.836,8.4242697
2069.498779,0.004062018,75156.281,8.4222631
2069.519211,0.004060357,75173.867,8.4245319
2069.539643,0.004058696,75310.414,
2069.560075,0.004057034,75446.961,8.4379311
2069.580507,0.004055373,75602.016,8.4468641
2069.600939,0.00405371,75600.789,8.4474764
2069.621371,0.004052048,75605.383,8.4464741
2069.641803,0.004050385,75658.812,8.4495592
2069.662235,0.004048722,75706.477,8.4492044
2069.682667,0.004047059,75743.68,8.4533768
2069.703098,0.004045395,75746.102,8.4477673
2069.72353,0.00404373,75786.18,8.4520655
2069.743962,0.004042066,75774.469,8.447794
2069.764394,0.004040401,75769.547,8.4538164
2069.784826,0.004038736,75811.195,8.4490681
2069.805258,0.00403707,75784.75,8.4492006
2069.82569,0.004035404,75744.258,8.4497881
2069.846122,0.004033737,75730.5,8.4478512
2069.866554,0.004032071,75731.227,8.4442997
2069.886986,0.004030404,75698.492,8.4391785
2069.907418,0.004028736,76139.531,8.4550667
2069.92785,0.004027068,77606.688,8.531642
2069.948282,0.0040254,76498.227,8.4564171
2069.968714,0.004023732,76250.734,8.4351053
2069.989146,0.004022063,76099.102,8.4226694
2070.009577,0.004020393,75956.352,8.4016581
2070.030009,0.004018724,76062.22167,
2070.050441,0.004017054,76168.09133,
2070.070873,0.004015384,76273.961,8.4715643
2070.091305,0.004013713,76275.344,8.4709101
2070.111737,0.004012042,76417,8.4766216
2070.132169,0.004010371,76482.555,8.4822531
2070.152601,0.004008699,76441.453,8.4813423
2070.173033,0.004007027,76459.414,8.4802589
2070.193465,0.004005354,76441.914,8.480526
2070.213897,0.004003682,76411.172,8.4819355
2070.234329,0.004002009,76432.641,8.481142
2070.254761,0.004000335,76386.586,8.4813976
2070.275193,0.003998661,76402.43,8.4792004
2070.295624,0.003996987,76361.391,8.4794283
2070.316056,0.003995313,76376.953,8.4814959
2070.336488,0.003993638,76378.086,8.477129
2070.35692,0.003991962,76424.383,8.4795256
2070.377352,0.003990287,76389.672,8.4747849
2070.397784,0.003988611,76447.812,8.476594
2070.418216,0.003986935,76437.078,8.4784288
2070.438648,0.003985258,76448.102,8.4763927
2070.45908,0.003983581,76525.023,8.4804907
2070.479512,0.003981904,76582.031,8.4815435
2070.499944,0.003980226,76573.008,8.4767551
2070.520376,0.003978548,76679.4065,
2070.540808,0.00397687,76785.805,8.4961987
2070.56124,0.003975191,76836.922,8.5006361
2070.581671,0.003973512,76814.828,8.4980221
2070.602103,0.003971833,76831.281,8.4947882
2070.622535,0.003970153,76879.328,8.4978714
2070.642967,0.003968473,76771.07,8.4958782
2070.663399,0.003966792,76756.211,8.4983959
2070.683831,0.003965111,76703.5,8.4949484
2070.704263,0.00396343,76694.43,8.4926043
2070.724695,0.003961749,76678.281,8.4923744
2070.745127,0.003960067,76679.625,8.4935236
2070.765559,0.003958385,76652.695,8.4865036
2070.785991,0.003956702,76633.039,8.485815
2070.806423,0.003955019,76601.188,8.4844341
2070.826855,0.003953336,76619.828,8.4836168
2070.847286,0.003951652,76681.078,8.4864063
2070.867718,0.003949969,76664.758,8.4855289
2070.88815,0.003948284,76694.219,8.4861336
2070.908582,0.0039466,76713.992,8.4841652
2070.929014,0.003944915,76744.703,8.4856567
2070.949446,0.003943229,76697.82,8.4764833
2070.969878,0.003941543,76739.102,8.4729643
2070.99031,0.003939858,76755.07,8.4698858
2071.010742,0.003938171,76882.2305,
2071.031174,0.003936484,77009.391,8.5037947
2071.051606,0.003934797,77042.312,8.5051107
2071.072038,0.00393311,76989.617,8.504261
2071.092469,0.003931422,76954.539,8.5019617
2071.112901,0.003929734,76939.102,8.5002794
2071.133333,0.003928046,76927.031,8.5012922
2071.153765,0.003926357,76919.281,8.4973154
2071.174197,0.003924668,76898.477,8.4928627
2071.194629,0.003922978,76916.289,8.4973049
2071.215061,0.003921289,76907.445,8.4955988
2071.235493,0.003919598,76916.789,8.4888086
2071.255925,0.003917908,77101.4375,
2071.276357,0.003916217,77286.086,8.5158358
2071.296789,0.003914526,77274.945,8.516758
2071.317221,0.003912834,77393.156,8.5191355
2071.337652,0.003911143,77310.766,8.5195074
2071.358084,0.00390945,77336.984,8.5210476
2071.378516,0.003907758,77363.117,8.5253506
2071.398948,0.003906065,77416.805,8.5238905
2071.41938,0.003904372,77488.008,8.5270834
2071.439812,0.003902678,77452.508,8.5258083
2071.460244,0.003900984,77393.914,8.5208817
2071.480676,0.00389929,77397.781,8.5217524
2071.501108,0.003897595,77392.992,8.5216942
2071.52154,0.0038959,77393.633,8.5211039
2071.541972,0.003894205,77371.172,8.5244884
2071.562403,0.003892509,77354.242,8.519989
2071.582835,0.003890813,77379.492,8.5183725
2071.603267,0.003889117,77374.766,8.518713
2071.623699,0.00388742,77342.523,8.5160561
2071.644131,0.003885723,77362.992,8.5174465
2071.664563,0.003884026,77497.812,8.5202446
2071.684995,0.003882329,77431.117,8.5199099
2071.705427,0.00388063,77445.305,8.5225201
2071.725859,0.003878932,77435.234,8.5195904
2071.746291,0.003877233,77493.477,8.5218868
2071.766723,0.003875534,77529.445,8.5224733
2071.787154,0.003873835,77492.922,8.5199966
2071.807586,0.003872135,77495.492,8.5197973
2071.828018,0.003870435,77504.148,8.5238914
2071.84845,0.003868735,77509.891,8.5196381
2071.868882,0.003867034,77507.25,8.5204678
2071.889314,0.003865333,77518,8.5197506
2071.909746,0.003863632,77488.609,8.5176067
2071.930178,0.00386193,77430.992,8.5133524
2071.95061,0.003860228,77420.945,8.5069132
2071.971041,0.003858526,77394.133,8.5004921
2071.991473,0.003856823,77485.30233,
2072.011905,0.00385512,77576.47167,
2072.032337,0.003853416,77667.641,8.5347109
2072.052769,0.003851712,77740.586,8.5367403
2072.073201,0.003850008,77824.867,8.5389814
2072.093633,0.003848304,77774.82,8.5383081
2072.114065,0.003846599,77840.367,8.5407238
2072.134497,0.003844894,77871.07,8.5337639
2072.154929,0.003843189,77906.164,8.5440941
2072.17536,0.003841483,78020.742,8.5470886
2072.195792,0.003839777,77966.031,8.545352
2072.216224,0.00383807,77953.906,8.5477791
2072.236656,0.003836364,77938.156,8.5475845
2072.257088,0.003834657,77941.414,8.5419636
2072.27752,0.003832949,77922.523,8.5406332
2072.297952,0.003831241,77889.789,8.5379677
2072.318384,0.003829533,77887.273,8.5396976
2072.338816,0.003827825,77871.695,8.5390329
2072.359248,0.003826116,77856.227,8.5388412
2072.379679,0.003824407,77832.836,8.5350838
2072.400111,0.003822698,77838.992,8.5320749
2072.420543,0.003820988,77809.266,8.5287075
2072.440975,0.003819278,77801,8.5297298
2072.461407,0.003817567,77780.125,8.5224714
2072.481839,0.003815857,77971.9885,
2072.502271,0.003814145,78163.852,8.5564938
2072.522703,0.003812434,78171.969,8.55861
2072.543135,0.003810722,78166.039,8.5512266
2072.563566,0.00380901,78149.656,8.5506239
2072.583998,0.003807298,78169.266,8.5534039
2072.60443,0.003805585,78177.234,8.5552158
2072.624862,0.003803872,78228.133,8.5564718
2072.645294,0.003802158,78223.305,8.5526361
2072.665726,0.003800445,78247.133,8.5578737
2072.686158,0.00379873,78240.508,8.5545998
2072.70659,0.003797016,78279.789,8.5537176
2072.727022,0.003795301,78343.3555,
2072.747453,0.003793586,78406.922,8.5659895
2072.767885,0.003791871,78374.375,8.5620642
2072.788317,0.003790155,78377.945,8.5643387
2072.808749,0.003788439,78337.5,8.563055
2072.829181,0.003786723,78309.453,8.5543146
2072.849613,0.003785006,78297.086,8.5584965
2072.870045,0.003783289,78265.539,8.5574608
2072.890477,0.003781572,78262.336,8.556468
2072.910909,0.003779854,78216.602,8.5503187
2072.93134,0.003778136,78258.094,8.5503845
2072.951772,0.003776417,78299.164,8.5586023
2072.972204,0.003774699,78341.844,8.5566797
2072.992636,0.00377298,78391.141,8.5610189
2073.013068,0.00377126,78498.688,8.564395
2073.0335,0.00376954,78529.211,8.5678148
2073.053932,0.003767821,78560.609,8.5680647
2073.074364,0.0037661,78815.094,8.5764322
2073.094796,0.00376438,78756.25,8.5778742
2073.115227,0.003762658,78674.602,8.5717773
2073.135659,0.003760937,78604.781,8.5667086
2073.156091,0.003759216,78569.523,8.5663328
2073.176523,0.003757494,78532.016,8.5652494
2073.196955,0.003755771,78680.578,8.5685587
2073.217387,0.003754049,78697.0975,
2073.237819,0.003752326,78713.617,8.5770121
2073.258251,0.003750602,78707.07,8.5768251
2073.278682,0.003748879,78662.359,8.5724125
2073.299114,0.003747155,78661.93,8.5773087
2073.319546,0.003745431,78627.219,8.5722294
2073.339978,0.003743706,78902.07,8.5839682
2073.36041,0.003741981,78899.023,8.5834913
2073.380842,0.003740256,78821.094,8.5801172
2073.401274,0.00373853,78773.422,8.5789194
2073.421706,0.003736804,78790.578,8.580143
2073.442137,0.003735078,78775.508,8.5771494
2073.462569,0.003733352,78800.648,8.5793676
2073.483001,0.003731625,78843.766,8.5792236
2073.503433,0.003729898,78848.461,8.5812454
2073.523865,0.00372817,78813.977,8.5780563
2073.544297,0.003726442,78841.781,8.5768309
2073.564729,0.003724714,78821.891,8.5728712
2073.585161,0.003722986,78836.031,8.5739536
2073.605593,0.003721257,78972.031,8.5774355
2073.626024,0.003719528,79062.359,8.5775566
2073.646456,0.003717798,79035.281,8.5697136
2073.666888,0.003716069,79003.383,8.5616379
2073.68732,0.003714339,78907.039,8.5560255
2073.707752,0.003712608,79048.4415,
2073.728184,0.003710877,79189.844,8.5985909
2073.748616,0.003709146,79291.93,8.601944
2073.769047,0.003707415,79259.445,8.6023207
2073.789479,0.003705683,79251.898,8.6008301
2073.809911,0.003703951,79212.625,8.5978909
2073.830343,0.003702219,79165.617,8.5962019
2073.850775,0.003700486,79198.711,8.5983229
2073.871207,0.003698753,79209.156,8.5969505
2073.891639,0.00369702,79313.977,8.6005421
