TIME,TIMECORR,PDCSAP_FLUX,PDCSAP_FLUX_ERR
2063.164696,0.00439624,23554.297,6.0521741
2063.185128,0.00439467,23594.975,6.0529809
2063.20556,0.00439309,23596.709,6.0555401
2063.225992,0.00439151,23631.809,6.0549588
2063.246424,0.00438993,23664.863,6.0574465
2063.266856,0.00438834,23679.678,6.0564985
2063.287288,0.00438676,23693.711,6.0564179
2063.30772,0.00438518,23707.568,6.0518794
2063.328152,0.0043836,23692.938,6.0520844
2063.348584,0.00438202,23722.348,6.0506558
2063.369016,0.00438043,23738.711,6.048636
2063.389448,0.00437885,23750.51,6.0473657
2063.409881,0.00437727,23783.492,6.044796
2063.430312,0.00437568,23810.652,6.0404539
2063.450744,0.0043741,23840.244,6.0451589
2063.471177,0.00437251,23850.137,6.042809
2063.491609,0.00437093,23856.725,6.0443249
2063.512041,0.00436934,23882.188,6.0402913
2063.532473,0.00436776,23898.455,6.0436645
2063.552905,0.00436617,23923.389,6.0395379
2063.573337,0.00436459,23959.926,6.0337496
2063.593769,0.004363,23997.672,6.0241423
2063.614201,0.00436141,24001.598,6.0224261
2063.634633,0.00435982,24014.742,6.0213356
2063.655065,0.00435823,24032.4685,
2063.675497,0.00435665,24050.195,6.1062708
2063.695929,0.00435506,24084.359,6.1060839
2063.716361,0.00435347,24091.748,6.1080828
2063.736793,0.00435188,24112.816,6.1100368
2063.757225,0.00435029,24153.488,6.1159286
2063.777657,0.0043487,24169.883,6.112216
2063.798089,0.00434711,24181.303,6.1187019
2063.818521,0.00434551,24187.936,6.1162295
2063.838953,0.00434392,24213.818,6.1151819
2063.859385,0.00434233,24232.602,6.1165948
2063.879817,0.00434074,24245.123,6.1170173
2063.900249,0.00433915,24258.904,6.1174312
2063.920681,0.00433755,24289.318,6.1238794
2063.941113,0.00433596,24287.754,6.1178389
2063.961545,0.00433436,24298.197,6.1237807
2063.981977,0.00433277,24320.914,6.1196818
2064.002409,0.00433117,24323.961,6.1195312
2064.022841,0.00432958,24429.957,6.122447
2064.043273,0.00432798,24524.094,6.1372166
2064.063705,0.00432639,24436.742,6.1215739
2064.084137,0.00432479,24409.439,6.1170611
2064.104569,0.00432319,24394.322,6.1132956
2064.125001,0.0043216,24397.117,6.1153965
2064.145433,0.00432,24339.46267,
2064.165865,0.0043184,24281.80833,
2064.186297,0.0043168,24224.154,4.1454887
2064.206729,0.0043152,24184.836,4.1433659
2064.227161,0.00431361,24156.2625,
2064.247593,0.00431201,24127.689,4.1415615
2064.268025,0.00431041,24099.871,4.1386518
2064.288457,0.00430881,24092.973,4.1355338
2064.308889,0.00430721,24092.836,4.1379519
2064.329321,0.0043056,24069.502,4.1391091
2064.349753,0.004304,24106.72892,
2064.370185,0.0043024,24143.95583,
2064.390617,0.0043008,24181.18275,
2064.411049,0.0042992,24218.40967,
2064.431481,0.00429759,24255.63658,
2064.451913,0.00429599,24292.8635,
2064.472345,0.00429439,24330.09042,
2064.492777,0.00429278,24367.31733,
2064.513209,0.00429118,24404.54425,
2064.533641,0.00428957,24441.77117,
2064.554073,0.00428797,24478.99808,
2064.574505,0.00428636,24516.225,6.1048336
2064.594937,0.00428476,24500.277,6.1033959
2064.615369,0.00428315,24504.312,6.0982075
2064.635801,0.00428154,24523.73,6.0958486
2064.656233,0.00427994,24538.574,6.097116
2064.676665,,24534.597,
2064.697097,,24530.62,
2064.717529,,24526.643,
2064.737961,0.0042735,24522.666,6.0884519
2064.758393,0.00427189,24544.248,6.0923705
2064.778825,0.00427028,24551.805,6.0912662
2064.799257,0.00426867,24549.873,6.0789046
2064.819689,0.00426706,24558.902,6.0854964
2064.840121,0.00426545,24586.633,6.0839114
2064.860553,0.00426384,24567.363,6.0826864
2064.880985,0.00426223,24618.5075,
2064.901417,0.00426062,24669.652,6.1425672
2064.921849,0.00425901,24670.066,6.1402354
2064.942281,0.00425739,24668.799,6.1423807
2064.962713,0.00425578,24667.627,6.139905
2064.983145,0.00425417,24668.709,6.140275
2065.003577,0.00425256,24683.518,6.141571
2065.024009,0.00425094,24687.58,6.142488
2065.044441,0.00424933,24676.865,6.1413584
2065.064873,0.00424771,24685.943,6.1409845
2065.085305,0.0042461,24693.826,6.1386342
2065.105737,0.00424448,24697.684,6.1385951
2065.126169,0.00424287,24679.287,6.1402059
2065.146601,0.00424125,24673.637,6.1400924
2065.167033,0.00423963,24674.129,6.133955
2065.187465,0.00423802,24668.707,6.1362367
2065.207897,0.0042364,24649.496,6.1321645
2065.228329,0.00423478,24636.566,6.1333313
2065.248761,0.00423316,24646.135,6.1317105
2065.269193,0.00423154,24626.168,6.1272178
2065.289625,0.00422992,24604.889,6.1238513
2065.310057,0.00422831,24578.682,6.1201863
2065.330489,0.00422669,24566.492,6.1163239
2065.350921,0.00422507,24556.688,6.1196399
2065.371353,0.00422344,24590.369,6.1168833
2065.391785,0.00422182,24559.234,6.1104293
2065.412217,0.0042202,24506.125,6.1080198
2065.432649,0.00421858,24492.691,6.1089878
2065.453081,0.00421696,24490.422,6.1009264
2065.473513,0.00421534,24429.865,6.0973177
2065.493944,0.00421371,24395.885,6.0982504
2065.514376,0.00421209,24369.918,6.0945306
2065.534808,0.00421047,24349.803,6.0887876
2065.55524,0.00420884,24296.268,6.0816193
2065.575672,0.00420722,24271.564,6.0721321
2065.596104,0.0042056,24253.975,6.0681
2065.616536,0.00420397,24260.211,
2065.636968,0.00420234,24266.447,6.1266103
2065.6574,0.00420072,24258.316,6.1234498
2065.677832,0.00419909,24228.578,6.1218147
2065.698264,0.00419747,24197.613,6.119482
2065.718696,0.00419584,24175.877,6.1168647
2065.739128,0.00419421,24156.568,6.1144023
2065.75956,0.00419259,24150.539,6.1150246
2065.779992,0.00419096,24112.688,6.1095724
2065.800424,0.00418933,24072.303,6.1033831
2065.820856,0.0041877,24041.467,6.1056418
2065.841288,0.00418607,24015.25,6.1036878
2065.86172,0.00418444,23988.449,6.0940042
2065.882152,0.00418281,23980.893,6.095293
2065.902584,0.00418118,24005.039,6.0951357
2065.923016,0.00417955,23931.717,6.0891747
2065.943448,0.00417792,23876.949,6.0831356
2065.96388,0.00417629,23868.043,6.07407
2065.984312,0.00417466,23836.191,6.071064
2066.004744,0.00417303,23821.703,6.0714779
2066.025176,0.00417139,23773.08,6.0611262
2066.045608,0.00416976,23847.619,6.0624905
2066.06604,0.00416813,23826.145,6.0527821
2066.086472,0.00416649,23786.781,6.0495892
2066.106904,0.00416486,23757.828,
2066.127336,0.00416323,23728.875,6.0639315
2066.147768,0.00416159,23703.869,6.0576339
2066.1682,0.00415996,23668.973,6.055038
2066.188632,0.00415832,23642.686,6.0487475
2066.209064,0.00415669,23603.75,6.0422716
2066.229496,0.00415505,23637.891,6.0399909
2066.249927,0.00415341,23622.254,6.0405936
2066.270359,0.00415178,23585.664,6.0333033
2066.290791,0.00415014,23565.217,6.0267153
2066.311223,0.0041485,23571.482,6.0245414
2066.331655,0.00414686,23561.447,6.0112224
2066.352087,0.00414522,23553.622,
2066.372519,0.00414359,23545.797,6.071034
2066.392951,0.00414195,23523.713,6.0733147
2066.413383,0.00414031,23525.197,6.0723214
2066.433815,0.00413867,23492.057,6.0669312
2066.454247,0.00413703,23501.998,6.0684242
2066.474679,0.00413539,23501.533,6.0715632
2066.495111,0.00413375,23488.365,6.0672116
2066.515543,0.00413211,23465.773,6.0634985
2066.535975,0.00413046,23438.041,6.0681925
2066.556407,0.00412882,23439.256,6.0634384
2066.576839,0.00412718,23458.039,6.0585561
2066.597271,0.00412554,23483.83,6.0597138
2066.617703,0.00412389,23440.244,6.0553455
2066.638135,0.00412225,23407.854,6.0483594
2066.658567,0.00412061,23416.162,6.0513783
2066.678999,0.00411896,23404.527,6.0489464
2066.699431,0.00411732,23413.248,6.0425363
2066.719863,0.00411567,23414.182,6.0355382
2066.740295,0.00411403,23407.5,6.0271754
2066.760727,0.00411238,23416.197,6.0244579
2066.781159,0.00411074,23437.57,6.0207691
2066.801591,0.00410909,23457.871,6.0147009
2066.822022,0.00410744,23461.059,6.0085502
2066.842454,0.0041058,23485.793,
2066.862886,0.00410415,23510.527,6.0702152
2066.883318,0.0041025,23518.904,6.067996
2066.90375,0.00410085,23521.244,6.0681558
2066.924182,0.0040992,23551.883,6.0714459
2066.944614,0.00409755,23550.336,6.0735955
2066.965046,0.00409591,23565.117,6.0724878
2066.985478,0.00409426,23568.73,6.064158
2067.00591,0.00409261,23566.453,6.0640726
2067.026342,0.00409096,23604.725,6.059701
2067.046774,0.00408931,23601.258,6.0594182
2067.067206,0.00408765,23648.363,6.062305
2067.087638,0.004086,23699.318,6.062458
2067.10807,0.00408435,23691.869,6.0576239
2067.128502,0.0040827,23671.379,6.0568004
2067.148934,0.00408105,23690.418,6.0554662
2067.169366,0.00407939,23682.686,6.0459223
2067.189798,0.00407774,23724.717,6.0421853
2067.21023,0.00407609,23728.193,6.0413351
2067.230662,0.00407443,23727.123,6.0349536
2067.251093,0.00407278,23756.119,6.031827
2067.271525,0.00407112,23806.076,6.0202041
2067.291957,0.00406947,23812.193,6.0091257
2067.312389,0.00406781,23827.299,6.006763
2067.332821,0.00406616,23884.002,
2067.353253,0.0040645,23940.705,6.1007252
2067.373685,0.00406284,23957.945,6.0963831
2067.394117,0.00406119,23949.496,6.0964952
2067.414549,0.00405953,23971.992,6.0969057
2067.434981,0.00405787,23992.992,6.0931396
2067.455413,0.00405622,23999.236,6.0900788
2067.475845,0.00405456,24058.998,6.0948915
2067.496277,0.0040529,24107.455,6.0973973
2067.516709,0.00405124,24075.473,6.0884838
2067.537141,0.00404958,24059.506,6.0882139
2067.557573,0.00404792,24092.613,6.0857482
2067.578005,0.00404626,24125.131,6.0815916
2067.598436,0.0040446,24096.92,6.0789185
2067.618868,0.00404294,24090.877,6.0746665
2067.6393,0.00404128,24135.977,6.0722342
2067.659732,0.00403962,24135.115,6.0673699
2067.680164,0.00403795,24142.289,6.0535932
2067.700596,0.00403629,24150.693,6.0541348
2067.721028,0.00403463,24122.564,6.0389438
2067.74146,0.00403297,24139.551,6.0337958
2067.761892,0.0040313,24160.723,6.0241838
2067.782324,0.00402964,24160.693,6.013001
2067.802756,0.00402798,24145.826,5.999763
2067.823188,0.00402631,24203.2695,
2067.84362,0.00402465,24260.713,6.1174626
2067.864052,0.00402298,24256.879,6.1136799
2067.884484,0.00402132,24268.342,6.1093607
2067.904916,0.00401965,24261.58,6.1103296
2067.925348,0.00401798,24269.855,6.1041379
2067.945779,0.00401632,24262.594,6.1044269
2067.966211,0.00401465,24271.283,6.1005898
2067.986643,0.00401298,24275.947,6.0980239
2068.007075,0.00401132,24287.482,6.0900593
2068.027507,0.00400965,24284.723,6.0946617
2068.047939,0.00400798,24287.514,6.0887461
2068.068371,0.00400631,24320.23733,
2068.088803,0.00400464,24352.96067,
2068.109235,0.00400297,24385.684,6.1336117
2068.129667,0.0040013,24384.283,6.1348896
2068.150099,0.00399963,24417.92,6.1345239
2068.170531,0.00399796,24423.77,6.1339631
2068.190963,0.00399629,24442.24,6.1325502
2068.211395,0.00399462,24432.322,6.1361189
2068.231827,0.00399295,24435.023,6.1350231
2068.252258,0.00399128,24440.434,6.1349564
2068.27269,0.00398961,24449.719,6.1316032
2068.293122,0.00398793,24477.205,6.1337047
2068.313554,0.00398626,24479.584,6.1334867
2068.333986,0.00398459,24496.061,6.1308246
2068.354418,0.00398291,24510.77,6.1290088
2068.37485,0.00398124,24506.723,6.1306844
2068.395282,0.00397957,24523.096,6.1300015
2068.415714,0.00397789,24542,6.1314764
2068.436146,0.00397622,24554.572,6.127255
2068.456578,0.00397454,24543.727,6.126328
2068.47701,0.00397287,24544.225,6.1261215
2068.497442,0.00397119,24544.375,6.1258612
2068.517873,0.00396951,24576.734,6.1183529
2068.538305,0.00396784,24556.928,6.117332
2068.558737,0.00396616,24570.865,6.1193838
2068.579169,0.00396448,24552.789,6.1134267
2068.599601,0.0039628,24539.916,6.1112432
2068.620033,0.00396113,24564.707,6.1125393
2068.640465,0.00395945,24589.379,6.1044865
2068.660897,0.00395777,24588.266,6.1006985
2068.681329,0.00395609,24587.471,6.096067
2068.701761,0.00395441,24588.006,6.0903211
2068.722193,0.00395273,24592.016,6.0884662
2068.742625,0.00395105,24598.814,6.0831814
2068.763057,0.00394937,24642.029,6.0875993
2068.783489,0.00394769,24647.91,6.0795569
2068.80392,0.00394601,24692.588,
2068.824352,0.00394433,24737.266,6.1549859
2068.844784,0.00394264,24725.639,6.1510539
2068.865216,0.00394096,24719.99,6.1511893
2068.885648,0.00393928,24724.855,6.1513515
2068.90608,0.0039376,24728.027,6.1535854
2068.926512,0.00393591,24707.434,6.1444073
2068.946944,0.00393423,24717.684,6.1447144
2068.967376,0.00393255,24717.33,6.1459894
2068.987808,0.00393086,24679.457,6.1407595
2069.00824,0.00392918,24678.248,6.1364279
2069.028672,0.00392749,24665.633,6.1322398
2069.049104,0.00392581,24641.107,6.129425
2069.069535,0.00392412,24645.414,6.1314764
2069.089967,0.00392244,24608.863,6.1283369
2069.110399,0.00392075,24595.246,6.117835
2069.130831,0.00391906,24579.633,6.114296
2069.151263,0.00391738,24557.219,6.113956
2069.171695,0.00391569,24568.646,6.1062946
2069.192127,0.003914,24529.143,6.0983033
2069.212559,0.00391231,24548.383,6.0965447
2069.232991,0.00391062,24513.773,6.0886383
2069.253423,0.00390893,24486.383,6.0790749
2069.273855,0.00390725,24471.762,6.0746684
2069.294286,0.00390556,24460.4515,
2069.314718,0.00390387,24449.141,6.1145439
2069.33515,0.00390218,24418.635,6.1141257
2069.355582,0.00390049,24399.301,6.1080685
2069.376014,0.00389879,24354.871,6.1038985
2069.396446,0.0038971,24323.115,6.1023979
2069.416878,0.00389541,24312.746,6.0958405
2069.43731,0.00389372,24269.877,6.0898991
2069.457742,0.00389203,24254.207,6.0826244
2069.478174,0.00389034,24215.986,6.0732026
2069.498606,0.00388864,24204.043,6.0631886
2069.519038,0.00388695,24174.531,6.0525627
2069.539469,0.00388526,24168.62,
2069.559901,0.00388356,24162.709,6.1178865
2069.580333,0.00388187,24127.971,6.1128001
2069.600765,0.00388017,24235.057,6.1178951
2069.621197,0.00387848,24075.615,6.105473
2069.641629,0.00387678,24045.408,6.102253
2069.662061,0.00387509,23992.357,6.0972633
2069.682493,0.00387339,23964.865,6.0906816
2069.702925,0.00387169,23945.295,6.0864596
2069.723357,0.00387,23930.064,6.078259
2069.743789,0.0038683,23924.637,6.070364
2069.76422,0.0038666,23870.84,6.0636754
2069.784652,0.00386491,23889.275,6.0648518
2069.805084,0.00386321,23842.025,6.0557566
2069.825516,0.00386151,23785.994,6.0445137
2069.845948,0.00385981,23797.701,6.031095
2069.86638,0.00385811,23749.494,6.0175786
2069.886812,0.00385641,23741.604,6.0051589
2069.907244,0.00385471,23720.85,5.9898486
2069.927676,0.00385301,23666.17,5.9674129
2069.948107,0.00385131,23641.975,5.948946
2069.968539,0.00384961,23661.604,5.9339318
2069.988971,0.00384791,23635.672,5.9081545
2070.009403,0.00384621,23605.311,5.8908162
2070.029835,0.00384451,23610.41433,
2070.050267,0.00384281,23615.51767,
2070.070699,0.0038411,23620.621,6.0875545
2070.091131,0.0038394,23605.578,6.0871987
2070.111563,0.0038377,23584.055,6.0843968
2070.131995,0.00383599,23595.285,6.0831575
2070.152427,0.00383429,23558.67,6.0801682
2070.172858,0.00383259,23560.969,6.0781722
2070.19329,0.00383088,23516.25,6.0717282
2070.213722,0.00382918,23615.58,6.0811744
2070.234154,0.00382747,23565.293,6.0759649
2070.254586,0.00382577,23495.479,6.071619
2070.275018,0.00382406,23464.312,6.0635815
2070.29545,0.00382235,23470.645,6.0565543
2070.315882,0.00382065,23463.689,6.0588527
2070.336314,0.00381894,23460.381,6.0560007
2070.356746,0.00381723,23462.543,6.0514717
2070.377177,0.00381553,23435.367,6.0429316
2070.397609,0.00381382,23417.428,6.0389338
2070.418041,0.00381211,23428.48,6.0301094
2070.438473,0.0038104,23558.281,6.0368633
2070.458905,0.00380869,23476.496,6.0242319
2070.479337,0.00380699,23460.416,6.0095139
2070.499769,0.00380528,23455.842,5.9971499
2070.520201,0.00380357,23456.207,
2070.540633,0.00380186,23456.572,6.0788846
2070.561065,0.00380015,23462.572,6.0747414
2070.581496,0.00379843,23446.895,6.0762262
2070.601928,0.00379672,23461.043,6.0764961
2070.62236,0.00379501,23467.287,6.0717144
2070.642792,0.0037933,23472.443,6.0674829
2070.663224,0.00379159,23470.068,6.072752
2070.683656,0.00378988,23473.686,6.0639687
2070.704088,0.00378816,23530.143,6.0632682
2070.72452,0.00378645,23487.035,6.0595074
2070.744952,0.00378474,23564.162,6.0609322
2070.765383,0.00378302,23558.436,6.0563464
2070.785815,0.00378131,23577.586,6.049716
2070.806247,0.00377959,23563.428,6.0443439
2070.826679,0.00377788,23582.502,6.0422988
2070.847111,0.00377616,23583.023,6.0352545
2070.867543,0.00377445,23591.652,6.0266075
2070.887975,0.00377273,23656.238,6.0217838
2070.908407,0.00377102,23691.562,6.0159402
2070.928838,0.0037693,23692.779,6.0073681
2070.94927,0.00376758,23725.982,5.9855151
2070.969702,0.00376587,23721.65,5.9812059
2070.990134,0.00376415,23707.51,5.9573145
2071.010566,0.00376243,23732.333,
2071.030998,0.00376071,23757.156,6.084547
2071.05143,0.003759,23750.516,6.0803943
2071.071862,0.00375728,23805.713,6.0746322
2071.092294,0.00375556,23802.641,6.068078
2071.112725,0.00375384,23832.127,6.0669017
2071.133157,0.00375212,23847.084,6.0709786
2071.153589,0.0037504,23872.48,6.0648432
2071.174021,0.00374868,23854.25,6.0586343
2071.194453,0.00374696,23896.24,6.0548186
2071.214885,0.00374524,23925.863,6.0464153
2071.235317,0.00374352,23957.645,6.0402799
2071.255749,0.0037418,23994.4825,
2071.276181,0.00374007,24031.32,6.1147799
2071.296612,0.00373835,24059.936,6.1195569
2071.317044,0.00373663,24068.416,6.1151714
2071.337476,0.00373491,24074.816,6.1169548
2071.357908,0.00373318,24104.982,6.1159811
2071.37834,0.00373146,24095.336,6.1152711
2071.398772,0.00372974,24109.561,6.1111026
2071.419204,0.00372801,24154.051,6.1149168
2071.439636,0.00372629,24228.387,6.1163578
2071.460067,0.00372456,24180.324,6.1056519
2071.480499,0.00372284,24174.965,6.1085954
2071.500931,0.00372111,24157.84,6.10466
2071.521363,0.00371939,24162.59,6.110311
2071.541795,0.00371766,24188.537,6.1069136
2071.562227,0.00371593,24168.775,6.1048574
2071.582659,0.00371421,24251.689,6.1050444
2071.603091,0.00371248,24184.477,6.0985622
2071.623522,0.00371075,24189.164,6.0950208
2071.643954,0.00370902,24209.457,6.0934639
2071.664386,0.0037073,24201.664,6.0920639
2071.684818,0.00370557,24216.287,6.0887847
2071.70525,0.00370384,24220.303,6.0907445
2071.725682,0.00370211,24217.133,6.0843368
2071.746114,0.00370038,24258.375,6.0854836
2071.766546,0.00369865,24264.043,6.0825925
2071.786977,0.00369692,24249.75,6.0781465
2071.807409,0.00369519,24222.488,6.0776029
2071.827841,0.00369346,24305.305,6.0728865
2071.848273,0.00369173,24277.045,6.0634813
2071.868705,0.00369,24278.713,6.0569983
2071.889137,0.00368827,24277.598,6.050859
2071.909569,0.00368653,24297.369,6.0471072
2071.930001,0.0036848,24317.83,6.0298424
2071.950433,0.00368307,24295.754,6.0145049
2071.970864,0.00368134,24308.609,6.0024199
2071.991296,0.0036796,24334.242,
2072.011728,0.00367787,24359.875,
2072.03216,0.00367614,24385.508,6.1383758
2072.052592,0.0036744,24363.078,6.1372342
2072.073024,0.00367267,24433.223,6.1372676
2072.093456,0.00367093,24394.996,6.134346
2072.113887,0.0036692,24415.639,6.1322799
2072.134319,0.00366746,24423.207,6.1362777
2072.154751,0.00366573,24424.326,6.1293321
2072.175183,0.00366399,24435.236,6.128469
2072.195615,0.00366225,24421.814,6.1230154
2072.216047,0.00366052,24425.574,6.1232877
2072.236479,0.00365878,24434.02,6.114584
2072.256911,0.00365704,24530.889,6.1168041
2072.277342,0.00365531,24472.533,6.1082067
2072.297774,0.00365357,24492.555,6.1033182
2072.318206,0.00365183,24512.455,6.0997615
2072.338638,0.00365009,24525.941,6.0980144
2072.35907,0.00364835,24546.082,6.0927238
2072.379502,0.00364661,24536.951,6.0822034
2072.399933,0.00364487,24550.217,6.0712566
2072.420365,0.00364313,24541.229,6.0639315
2072.440797,0.00364139,24513.609,6.0524077
2072.461229,0.00363965,24528.088,6.0432334
2072.481661,0.00363791,24562.705,
2072.502093,0.00363617,24597.322,6.1449027
2072.522525,0.00363443,24618.932,6.1452537
2072.542957,0.00363269,24646.469,6.1419296
2072.563388,0.00363095,24621.9,6.1378188
2072.58382,0.0036292,24632.254,6.1359906
2072.604252,0.00362746,24628.709,6.1352592
2072.624684,0.00362572,24616.551,6.1297665
2072.645116,0.00362397,24622.52,6.1231174
2072.665548,0.00362223,24603.383,6.1177073
2072.68598,0.00362049,24620.91,6.1158133
2072.706412,0.00361874,24637.752,6.1147432
2072.726843,0.003617,24668.011,
2072.747275,0.00361525,24698.27,6.1605501
2072.767707,0.00361351,24703.105,6.1621113
2072.788139,0.00361176,24700.299,6.1588469
2072.808571,0.00361002,24674.176,6.1533823
2072.829003,0.00360827,24692.221,6.1553216
2072.849434,0.00360652,25122.541,6.1836948
2072.869866,0.00360478,24794.467,6.1562939
2072.890298,0.00360303,24733.23,6.1524649
2072.91073,0.00360128,24681.217,6.1474905
2072.931162,0.00359953,24651.674,6.1400695
2072.951594,0.00359779,24624.316,6.1412873
2072.972026,0.00359604,24608.365,6.1344275
2072.992457,0.00359429,24587.162,6.1308875
2073.012889,0.00359254,24533.949,6.1169519
2073.033321,0.00359079,24911.93,6.1455865
2073.053753,0.00358904,25097.168,6.1471
2073.074185,0.00358729,25291.664,6.1513915
2073.094617,0.00358554,24919.41,6.1239996
2073.115049,0.00358379,24688.533,6.1048055
2073.13548,0.00358204,24591.09,6.0932851
2073.155912,0.00358029,24541.807,6.0877395
2073.176344,0.00357854,24514.54725,
2073.196776,0.00357679,24487.2875,
2073.217208,0.00357503,24460.02775,
2073.23764,0.00357328,24432.768,6.1378412
2073.258071,0.00357153,24376.6,6.1356511
2073.278503,0.00356978,24353.584,6.1312828
2073.298935,0.00356802,24350.326,6.1301451
2073.319367,0.00356627,24314.391,6.1310005
2073.339799,0.00356452,24270.596,6.1233659
2073.360231,0.00356276,24218.908,6.1176829
2073.380663,0.00356101,24179.291,6.113389
2073.401094,0.00355925,24163.365,6.111486
2073.421526,0.0035575,24087.65,6.1008782
2073.441958,0.00355574,24098.549,6.091629
2073.46239,0.00355399,24115.1,6.0906568
2073.482822,0.00355223,24060.904,6.0792446
2073.503254,0.00355047,24208.213,6.0822139
2073.523686,0.00354872,24034.15,6.0613608
2073.544117,0.00354696,24007.311,6.0461841
2073.564549,0.0035452,23936.258,6.034605
2073.584981,0.00354345,23924.453,6.0273695
2073.605413,0.00354169,23889.902,6.0155635
2073.625845,0.00353993,23849.977,6.0036559
2073.646277,0.00353817,23819.443,5.9878798
2073.666708,0.00353641,23776.15,5.9770918
2073.68714,0.00353465,23776.754,5.9622979
2073.707572,0.00353289,23760.3245,
2073.728004,0.00353113,23743.895,6.0984378
2073.748436,0.00352937,23708.934,6.0998168
2073.768868,0.00352761,23716.004,6.0900884
2073.7893,0.00352585,23704.379,6.0915031
2073.809731,0.00352409,23674.191,6.083344
2073.830163,0.00352233,23653.811,6.0779762
2073.850595,0.00352057,23627.459,6.0752425
2073.871027,0.00351881,23584.293,6.0644145
2073.891459,0.00351705,23615.354,6.0613694
2073.911891,0.00351528,23619.176,6.0561552
2073.932322,0.00351352,23602.723,6.0423632
